binary,label
1100111011000011,9
010111001,5
100010100,3
0011111100101001,9
10111,4
00001,1
001101001,4
0010011101100,6
0,0
1001010010001,5
111111000100110,9
11,2
0100010111000,5
1100,2
1100101,4
0011100000,3
10000111100000,5
110100110,5
0000011100111010,7
010110001001001,6
00011111,5
1,1
00001111011,6
0000100000111,4
101111,5
101110101111,9
00001101110,5
0011001010101101,8
10011100110,6
0111010000100110,7
01,1
100011100,4
11,2
0101111110,7
001011010100101,7
0111100101111,9
1111000111000,7
001100,2
01101010000,4
001,1
10001110111110,9
11101110,6
00111000010001,5
001000111001,5
11101011010,7
0101110110011,8
01001001,3
001100011011,6
1101001,4
100101000,3
01101000011,5
11001010,4
001,1
11101,4
11010000,3
00111,3
00110101011,6
0010111000,4
01,1
1000010,2
11000100010010,5
01110001000100,5
100101000011111,8
1011100101,6
10111,4
00100011000110,5
101111111,8
1101001011,6
0111110101110,9
10111011000,6
101110010,5
1100010,3
0111001001111,8
100000110111,6
00000110,2
00010,1
0011011000101,6
111,3
11100,3
1101,3
1101011,5
101011,4
0010111011,6
11,2
0,0
11101101110,8
0010000101000111,6
00110000010,3
1011000001011,6
000,0
01101,3
1100011,4
1011,3
1,1
001,1
1100111000110101,9
0,0
01111001,5
00010100000,2
1110111011100,9
010001100001,4
010010011,4
1001101101100,7
0100101000,3
10111010010100,7
010100111100101,8
000101001010100,5
0001010010,3
11100110,5
00000100,1
111,3
1110100110001101,9
111010000,4
0,0
010111001001,6
0100100000001,3
00,0
1100,2
01111110111,9
110101010,5
0111111101,8
100111010011010,8
1110,3
01110,3
111001000,4
111100010101,7
1110011001100100,8
100101110110,7
011001011100101,8
000111000,3
010111111111,10
0000101010110,5
10001,2
010,1
00111001111010,8
1,1
100110000,3
1011100,4
0101101101,6
11110001000,5
01101001,4
1101111,6
111110101110,9
011,2
000,0
0111001100,5
0101001110101010,8
01000010001110,5
11101001,5
10001110110,6
001,1
0110100010000110,6
010101,3
101010000001000,4
011100110001111,9
0111010110101001,9
111010110001,7
10000010,2
10000,1
111101111011,10
000100010001,3
101110010011,7
1100001001010010,6
11,2
001010001111101,8
001011110100000,6
11010000,3
10,1
00,0
1001,2
01011,3
00,0
011011110001110,9
0100101011,5
01001000000110,4
0000000,0
101100,3
01,1
10000,1
1001000011,4
01001,2
1111010100101,8
1011010,4
1100101100011,7
11,2
1010110001000000,5
1001110011111111,12
101110100101011,9
1110100111100010,9
000010001000,2
100101110000,5
0110,2
10100000,2
110000010010000,4
0111111,6
110000101100,5
0,0
1010010,3
01110001,4
000,0
001100100000010,4
1100110111010,8
0101001100100,5
00100,1
1,1
011111101,7
110011000,4
01,1
010,1
1101111101001,9
1110101000101010,8
11100001010,5
1101,3
00100111001,5
101,2
000,0
01100,2
0001101,3
110,2
11110101011001,9
1000000011100,4
111001010,5
101,2
011001,3
1100011110011100,9
0001,1
00100101000010,4
00011,2
1101010,4
10111100,5
0100111010011101,9
0,0
0000110,2
100110111,6
00111110111,8
0010,1
1100111000000,5
111010001010,6
0100,1
000101111,5
001000,1
11000110111101,9
1101001011001101,9
0101000,2
0110110000110,6
101010011110111,10
001,1
011110000001010,6
0011110,4
01000,1
0,0
01000,1
101100110111,8
1000110011,5
000,0
1000100011010001,6
100001,2
11110000,4
010,1
1010000111010,6
11101,4
010001110,4
110111110000100,8
10001,2
0100010,2
11100,3
1,1
0010101100110,6
0111111011,8
01011111110,8
100101101,5
0001111,4
00,0
011100101111011,10
00111110000001,6
0110000010110110,7
101011,4
101011100110110,9
0,0
111001101011,8
100101010001,5
000010,1
0,0
10,1
011001,3
101100110101,7
1100101010110010,8
100110010,4
100,1
00011110101,6
101000110000110,6
11101110,6
0,0
01000101000,3
0100101011,5
0110111,5
01101001,4
10000111,4
001,1
01000010011,4
0110100000010010,5
1000010110101,6
0,0
01110011101001,8
011100001010,5
10010001100,4
101111010,6
1101110,5
001,1
0101101101101001,9
100,1
10000,1
1,1
11,2
011011101,6
11111011100110,10
11001100,4
101100001011001,7
000100,1
010011111010,7
10011011100,6
010010000100,3
0010,1
01000,1
1000111,4
0110100011111001,9
001111,4
0011001011,5
010011110111,8
00111111111,9
10110011010,6
011011110111,9
0001110,3
01011000000,3
0110110,4
0111,3
0001001001,3
1,1
001011100111001,8
1001001,3
1110000110011,7
01001,2
00000,0
1110100101,6
011111100011010,9
0100010000110,4
01000010,2
01011,3
0101101001111010,9
100000,1
01010,2
11011111,7
10001011110001,7
01100000000111,5
00111010011110,8
000010101,3
101101,4
1001011010000,5
1001100111,6
101000011,4
001011010010011,7
0001111011011110,10
01,1
110100101,5
10000101100,4
1,1
0001000,1
1010,2
00111110,5
000101001101000,5
00101101100010,6
111100101,6
110,2
1,1
1010000,2
00101000,2
1011001101,6
1110100,4
010011,3
01010000111111,8
0110010100,4
011111010010001,8
0111,3
1001001100,4
0011000101011000,6
01100011100,5
10110001000,4
1000001010,3
0011000001,3
0,0
1110,3
0101100011100,6
0,0
1101010000110,6
001011011001,6
11011100001000,6
1111001011,7
111,3
10111,4
11,2
1100101011010001,8
01101001100010,6
01010000110,4
00,0
11001,3
0100110,3
111111010001,8
1,1
0010111101001,7
101000010,3
110110001100011,8
1,1
001100110,4
1111,4
0101100101011010,8
1110111,6
1110001001010010,7
101110,4
1011100001,5
110,2
0101110,4
010000001111010,6
0101101000100,5
10000111011111,9
101010111001010,8
1110110011,7
01100101101,6
111110011001010,9
1110111,6
1,1
00,0
011,2
01111001,5
010100110,4
0,0
1001100000,3
000100,1
0011,2
0111,3
111010000011,6
1,1
11000,2
11111001010000,7
001,1
10111111,7
0100100010,3
0001001010110,5
011,2
011001011,5
110111011111010,11
010,1
011,2
100101,3
011110,4
111100001101011,9
001111,4
011101011111010,10
110100011,5
0100,1
0000011011010,5
0010,1
11000011001,5
011111111111110,13
0111100,4
110010100100,5
1111101010001111,11
0,0
0101,2
10000000,1
111111101,8
1011100,4
1010001011010011,8
0110000011,4
0,0
01111110,6
000111100000,4
111001111,7
001,1
0101101010100100,7
0001100010011000,5
111110,5
00,0
111101010101,8
110000011010011,7
01010010,3
1101,3
1010101110110101,10
10,1
0101001,3
010001100,3
11110,4
111,3
001100010110,5
001,1
10000001001101,5
110011110111001,10
0000010100,2
11101011110001,9
11011,4
11,2
11011010001,6
0100010,2
01110010011010,7
1000001100000,3
0000011001001,4
0111110000,5
111100100101,7
00,0
1101001,4
11010000011010,6
101000100,3
11010000010111,7
0010,1
1,1
001,1
101,2
000100011001,4
001010000000011,4
011001101,5
11111011110100,10
0111111000,6
101010110000100,6
000101,2
1,1
1110111011100,9
11011,4
010100,2
00,0
000111011,5
010010,2
001000110101,5
1110010011111100,10
00010101,3
001,1
1,1
1000,1
11001110011,7
0,0
00101,2
00000111010,4
100111,4
00000011101,4
011101110111101,11
1110,3
0110000010,3
00111101111,8
0101010110,5
0011001,3
01000011101110,7
101,2
001011111000100,7
0011101100000111,8
00,0
00110000110011,6
0000100100010001,4
0000111000101111,8
01010,2
00010100111011,7
110010,3
1000010111,5
100010,2
101010101100001,7
011,2
101110100101,7
000111,3
01100001001111,7
010,1
10001101100,5
00101010,3
0110,2
11101001010,6
01000011011010,6
1,1
00001010,2
11001000011,5
100000100011010,5
01,1
00110011111111,10
0111111110110011,12
1111,4
1100110111011101,11
0101101011,6
001,1
0100110111101,8
111100010000,5
101000101001111,8
10111001001,6
010,1
10010,2
0110101,4
0011001,3
11,2
0001111001100,6
01011111,6
11101010001,6
110110110010100,8
1001101011000111,9
10011111011000,8
0000111110,5
0011,2
001001000011101,6
01,1
0110001011000,5
001110001,4
011101101,6
01110001011101,8
001011001101,6
110,2
10110101011001,8
1101,3
00,0
1010,2
01110011,5
00000100101000,3
0011110,4
1101100,4
1100,2
100,1
110011001000000,5
1101110100100000,7
11100010,4
101,2
001111,4
00101111101,7
11110111100111,11
1,1
010000001010101,5
11011,4
001110011001,6
001111,4
00,0
01110001110011,8
0110110001110111,10
111010100101011,9
0101000110,4
0,0
01111001011,7
1,1
1000110010011101,8
000100110000001,4
0,0
1,1
1100001111000,6
0,0
0,0
110,2
1110001010000,5
0011100,3
10000001111111,8
1111000010001,6
101,2
11100,3
01001011,4
10011110000,5
0,0
11001111001101,9
010101101101010,8
1,1
100001110,4
0000000011,2
10111111,7
10010011010,5
1001011001,5
0000111010011,6
0,0
1100001111101010,9
11111000,5
0010,1
001011001101,6
0111,3
01001110,4
101011010101111,10
11111100101,8
10,1
1111,4
1000,1
111010111,7
1101,3
1000101010,4
10100011011001,7
01110,3
101100000000,3
0110110011000,6
111,3
1000110011110001,8
11,2
10110100011,6
1011101110001110,10
01100,2
11101010111,8
01110110011001,8
1100011101100,7
10010000111,5
00110101100,5
01,1
0101110000,4
1110011001,6
110011100010111,9
10011,3
0001100010,3
001000111,4
00,0
1111,4
000101110100110,7
10111111001,8
001101,3
0101101,4
01011,3
111000110,5
1,1
10011001111,7
10010110,4
1,1
11111000,5
00011,2
001011101000,5
0010,1
1,1
0111,3
10111111,7
011101100011,7
10100001101,5
0010,1
1000100,2
0000110010,3
0011010,3
1101100101010,7
0,0
1100000,2
0,0
0,0
1001,2
110100,3
101100,3
1001110011001110,9
010100101111,7
01011100101,6
11100000000,3
11101111010110,10
001011110,5
01001100110001,6
10,1
0011000011101,6
01000,1
100000101,3
0110,2
1001011,4
01011010101111,9
1100,2
100,1
101000,2
10100010001,4
0,0
11110011,6
111001110001110,9
010100,2
10101000,3
01111010100110,8
1011,3
00010000,1
1110001,4
1101110011001100,9
000000001,1
000000000,0
010011011,5
011110,4
1100101,4
0110011110110,8
001,1
11,2
1010011110000111,9
0010,1
010011000,3
10,1
011001111,6
10010110,4
0011001010010,5
1110,3
00101001,3
010010100001,4
001111110011001,9
00010000000111,4
11110011,6
0110010101001,6
10000011,3
011011110000,6
00,0
11,2
11,2
00,0
011,2
110,2
11101011000,6
1010011111101,9
11,2
0111,3
11110,4
01110111,6
011111111100,9
0,0
11100,3
00110010011,5
001111101000,6
111,3
10000111101110,8
0011011,4
0100101101011100,8
1001000,2
101,2
10011100011100,7
0101011000,4
11100000100000,4
1010,2
01101110101,7
010,1
10111,4
0001111,4
0000100100000100,3
001100100111,6
01,1
0110011101100,7
10010011101101,8
1110010000100001,6
0001010,2
110,2
1110,3
110100111000,6
1000111011,6
11,2
000100,1
011101000111,7
11111001101000,8
1001,2
00110110101,6
101000,2
001100010101110,7
0011,2
10111000100,5
010,1
0001111100011010,8
1,1
0001,1
11001010000,4
111010100000,5
0011111101,7
110100110010101,8
101,2
000100,1
011010000100011,6
1111010100101100,9
1100,2
000101,2
1011011,5
011101100,5
000,0
01110,3
1001100,3
00110101010010,6
111010111,7
010,1
011110111,7
011110,4
0111,3
1100111111010101,11
011,2
0101111000100111,9
110010111111110,11
10100,2
001100100110,5
1010000011,4
001,1
1,1
1111010101011,9
11010011011,7
0,0
011011111101,9
01010110000110,6
00100101,3
011010,3
11111110,7
00001,1
1100110000010,5
1000010,2
11,2
0101100,3
1,1
001100110,4
10011,3
10101110,5
101110010,5
01,1
11101001,5
100111111,7
00001111011100,7
000000,0
1111111010,8
101010001010,5
011110000110,6
1001,2
001000,1
0101010101,5
10101,3
01011,3
01100,2
00,0
1101110001101101,10
0110100011,5
0,0
0,0
11010010,4
101,2
011101,4
11,2
0000100001000,2
1000,1
10011111000,6
11001,3
110,2
110111101010,8
1,1
1101101000000110,7
1010000000100,3
0,0
10001100,3
01101,3
001,1
1011011011,7
101110001011,7
0011011001,5
1010111010110100,9
1000,1
011010000110,5
1101110,5
10110,3
1011001,4
101001100,4
0,0
0,0
001,1
11101000,4
010111111,7
1110010010,5
001,1
1110111000100010,8
00111,3
0010,1
1000,1
11100000000010,4
1110111001010011,10
01,1
1001011011110,8
00011,2
100110001001,5
1,1
01000,1
100001011001110,7
0111111000,6
10100001000,3
011110,4
01101101,5
11,2
11,2
10,1
01010110,4
110110101,6
01001,2
0001111001111111,11
00001010011,4
010110010010,5
00000100001101,4
011,2
110000111101,7
1110101000110,7
0101011010101,7
1010,2
0110001111,6
01111010100,6
0111100001110100,8
111011,5
0001111001100110,8
0011110111101,9
111101,5
111101,5
0101000,2
11010011010101,8
1100110110,6
101111,5
0111101110,7
0,0
0,0
11011101110,8
0001001111,5
0000110000000011,4
010100,2
0000101000,2
1001011000000,4
01,1
01101101,5
011010110,5
001,1
1,1
0001,1
1111111000,7
000001,1
0001010,2
10101,3
01001111,5
11101000010,5
11010,3
00,0
001100000001101,5
10,1
0000100111110,6
0000111,3
11011001,5
0100,1
00001111,4
00001011,3
01000,1
0101000101100011,7
101,2
0110110100011,7
0100110010110111,9
00011001100,4
10001100001,4
1110000111100,7
110011,4
011,2
001110010010001,6
11101110001101,9
000111110111001,9
10100111000111,8
1001100000,3
11010010,4
110111111100,9
00111001000,4
1110000,3
0000011110101110,8
011100,3
11110011,6
010,1
1101100001011,7
11,2
000010100010,3
1,1
111000,3
1111100100,6
101,2
011001101011110,9
011011111,7
00000111111101,8
1,1
11000,2
1011101,5
1110101110111,10
010,1
10,1
1111100000011011,9
101111110,7
101101011111110,11
11,2
10100111000,5
11111101011001,10
1100101,4
11011,4
11000011101,6
0111000111000,6
0,0
1001110011,6
101010,3
10011101,5
00100101000110,5
0,0
1100110100011,7
10100110000,4
0011,2
0010111,4
10110,3
00100010101000,4
00000010,1
101,2
1111010000010011,8
1110,3
001110100100000,5
00100,1
1,1
0100101110111111,11
001,1
00000100,1
110100011111,8
00100,1
10101111000,6
0101100101000,5
001001,2
0011010001,4
101111101011,9
00011,2
001100,2
1001100010,4
1000,1
100011111,6
11111110,7
01,1
01,1
101011110101001,9
0111101,5
111111000,6
1110,3
01,1
0010001,2
001,1
100,1
0101101011101,8
00011101,4
1,1
110001010001,5
111110000110011,9
110101111110,9
0000010001010000,3
110110101011,8
110010010,4
0010011000101010,6
0001010000011000,4
10001,2
01000110010000,4
00100101,3
0011101110011011,10
11,2
0101010100100001,6
011100,3
11001010100,5
01011,3
011011001,5
0011110010100101,8
10100001100,4
110000001001,4
0010001100110001,6
00,0
001001101100,5
1000,1
010,1
0100,1
000011011001001,6
011,2
101001000,3
1,1
001,1
011011,4
1,1
00101111001,6
01,1
1001010111010,7
10100100011,5
100011011,5
00111011000,5
0110,2
0,0
0101001010110,6
00010,1
1100100100101,6
010011010110,6
111101011001,8
0000110,2
100,1
11001011100110,8
010111,4
101111100110,8
000111101,5
10001000001,3
110,2
11110001,5
101010,3
01010001101,5
00,0
10111100001110,8
011110100011011,9
1010001011011,7
11,2
00001,1
11001,3
0110,2
10011001,4
01110100001101,7
0011011000111,7
0100010000000,2
00,0
0001011,3
011111101,7
10110001011010,7
0101,2
0011011011,6
1000001011,4
110101000,4
11010,3
10011,3
0111,3
10110100100,5
0111010001010101,8
1100000110101,6
10101,3
011101000110110,8
000,0
10,1
110100101111,8
101001011110011,9
010,1
11110100,5
1110100011,6
0110111,5
111111110100,9
11111,5
1100101010000,5
0101,2
01100101,4
000111100010,5
0100,1
1101000111001010,8
111010101111,9
10001010,3
010,1
110010110111,8
1110111100011000,9
10110100010101,7
01111101100101,9
1001110,4
0010101,3
0,0
00011100,3
0101101111001000,8
101101101101010,9
0110111,5
00010000,1
001110011101,7
000010111110,6
100,1
01,1
001110000110001,6
111111111,9
00011111100010,7
10001111,5
00011001110,5
1010110100111,8
10000010,2
100101010001,5
000110000010101,5
10,1
110011011110,8
1,1
110001,3
111101110000011,9
0001001110,4
1011011,5
101110010,5
100010,2
1000000000011,3
00011110,4
00100011111,6
1001001,3
101000110101001,7
01011101110000,7
11001110111,8
0110111111010000,9
11101011,6
11000010,3
011,2
00000110,2
11100100,4
10111011111110,11
10000110101111,8
10111111,7
1111,4
1000001100010,4
01100,2
01111101110,8
0111101001011110,10
1101101111000,8
101111000,5
1011011001,6
1001010110010000,6
01,1
111001101010110,9
00010111101010,7
010100000000010,3
00101,2
0110,2
0011111100,6
01011011010,6
110001111,6
1111000,4
101010100100110,7
1,1
01001,2
1110101,5
001,1
001101010100101,7
001010100,3
100,1
1111,4
001,1
111100,4
0011100010100,5
0010111111111111,13
00110,2
11000111010,6
1,1
0110010100010,5
101,2
1110101001100,7
010000010111,5
1,1
01010011111,7
00111,3
001,1
01101001001111,8
1111011100011011,11
101010010010001,6
0110101001111,8
1101100,4
0111101111001,9
11111,5
011101011011111,11
0010110,3
001010100000,3
001100010010,4
10111011,6
0,0
001011000001,4
0111001,4
11000111,5
011111110001110,10
00110,2
010000110,3
00,0
01110000111110,8
1,1
00011000101,4
101,2
1010111111,8
0001011111,6
1,1
11010011,5
111110111111101,13
10,1
011000110,4
01001,2
0010,1
11101,4
0010,1
0,0
0000000000001011,3
001111010110,7
011110,4
0110001111010000,7
000000110101110,6
10011011,5
1110,3
0000100110,3
100001000101,4
010001001010,4
10001,2
10,1
110,2
00111100011,6
0000110101010000,5
01111,4
1011010,4
1001000001,3
11,2
110,2
100001000,2
1110100001,5
0010111,4
01000010010,3
010,1
011011110000110,8
111010010100001,7
101101001000111,8
1,1
0011,2
0111,3
11,2
1,1
01110,3
111101101101,9
01101011,5
00101,2
1110110001100,7
110001001101110,8
00011011,4
0111,3
0111101,5
11100011011,7
10000010,2
110,2
01110010110,6
1010101010011,7
01001101110,6
1101010,4
010,1
1111,4
1101010,4
101,2
101111,5
1,1
0010000101,3
000,0
111110,5
110110111,7
00001101,3
010101101000,5
0001111000110010,7
1010,2
111001111,7
11,2
01100,2
00,0
001010,2
10010,2
1101,3
10000,1
00010,1
01101011011100,8
10,1
1001011,4
1000101,3
0000111011111001,9
1000,1
1110001101011,8
01010001,3
001,1
10001,2
0000011000111110,7
0,0
101010111000,6
11011111011011,11
0110010111,6
10,1
100,1
0101001001001,5
101000111000000,5
11000011100110,7
011011011,6
001010111011,7
1101,3
0110000,2
011100101111100,9
000,0
100101,3
11010000111010,7
01100011001,5
1010,2
101101100,5
11000111,5
010100,2
0001111,4
010011,3
0111,3
1000101110,5
10000100110010,5
01111,4
000100001011011,6
00101111,5
01011000000110,5
1100001011,5
110000,2
1110,3
000,0
11,2
11100110110111,10
111,3
0,0
001,1
101,2
11101100,5
010,1
11,2
01011000010111,7
01101,3
1110101,5
1,1
11101001110000,7
001101011111111,11
1000110000,3
011110111000111,10
0,0
0110,2
00110111111101,10
1011,3
101010000,3
110111000,5
0100011111001,7
001,1
000101001101,5
01,1
111110001000,6
100101,3
110,2
10101101111000,8
110100,3
011101100100101,8
10101111,6
111000100000011,6
10011,3
01,1
10011011001110,8
11,2
1010111101100,8
1000101100000,4
0011,2
00010110101010,6
11001011,5
0100011010001101,7
100001,2
0000101010000000,3
011101010100,6
000001101110,5
101110,4
11010010111,7
111100101,6
00,0
1101101011,7
01000100,2
110000001,3
0000001000101101,5
010111001010001,7
011010000000,3
111101011011,9
1101101,5
010010110101000,6
10111111,7
1100110,4
010010101,4
01110110000,5
00011000110101,6
00101110,4
0011011,4
01010000000110,4
00111100,4
111100,4
00110100000110,5
0101010,3
010001,2
011001110110011,9
011,2
0100,1
0101001000101111,8
110000001001010,5
1,1
10110000110000,5
0010011111010100,8
10,1
111111,6
01001,2
101011100,5
0100000110,3
011101010000,5
11110001,5
001101,3
1100,2
1100,2
1001,2
11011000110,6
01,1
101,2
001001000011,4
000110011,4
10111,4
111011110,7
10110,3
101011000011,6
00,0
011110001,5
100011011011111,10
110110001010,6
00100,1
11011101,6
10100,2
10110,3
0,0
0011001001110010,7
000001110101010,6
1010110111001,8
1,1
1010011,4
101111,5
000110110,4
111101011,7
1101101011100000,8
1110001111010,8
0,0
001000000010000,2
11110,4
100100,2
11,2
00001,1
0100011001,4
0110001100,4
0000000,0
1110110110110010,10
0111000110,5
11011000010,5
10001,2
0100111101001010,8
10101011001,6
111001,4
1001100011100111,9
111111,6
00100001011,4
101110100011,7
11110110010111,10
010000,1
0101010,3
010100010001,4
10010,2
010110001,4
10010000011100,5
10011001,4
0110110011100111,10
0010001001,3
00001,1
10011101110011,9
10001,2
0010,1
1000010101011,6
10101110,5
0001,1
1000,1
1100,2
01,1
10101110,5
1010000,2
0100110110011,7
101110,4
1100001100101,6
0011110001,5
011011101000011,8
0101,2
1,1
111101,5
